CustomerID,Gender,Senior Citizen,Partner,Dependents,Country,State,City,Zip Code,Latitude,Longitude,Tenure Months,Contract
6479-SZPLM,Male,No,Yes,Yes,United States,California,Anaheim,92805,33.830209,-117.906099,36,Two year
8097-VBQTZ,Male,No,No,No,United States,California,Anaheim,92806,33.83796,-117.870494,54,Month-to-month
4500-HKANN,Male,No,Yes,No,United States,California,Anaheim,92807,33.848733,-117.788357,23,Two year
9917-KWRBE,Female,No,Yes,No,United States,California,Anaheim,92808,33.850452,-117.726668,41,One year
3420-ZDBMA,Male,Yes,No,No,United States,California,Brea,92821,33.930199,-117.862898,5,Month-to-month
2212-LYASK,Male,No,Yes,No,United States,California,Brea,92823,33.924143,-117.79387,27,One year
1393-IMKZG,Female,No,No,No,United States,California,Fullerton,92831,33.879983,-117.895482,1,Month-to-month
8069-RHUXK,Female,No,Yes,No,United States,California,Fullerton,92832,33.868316,-117.929029,67,Two year
3398-GCPMU,Female,Yes,Yes,No,United States,California,Fullerton,92833,33.877639,-117.961212,72,Two year
2908-WGAXL,Female,No,Yes,Yes,United States,California,Fullerton,92835,33.902211,-117.914922,56,Two year
3378-AJRAO,Male,No,Yes,No,United States,California,Garden Grove,92840,33.787165,-117.931889,44,One year
1013-QCWAM,Female,Yes,Yes,No,United States,California,Garden Grove,92841,33.786738,-117.982564,66,Month-to-month
6050-FFXES,Female,No,Yes,No,United States,California,Garden Grove,92844,33.766476,-117.969795,69,Two year
0362-RAOQO,Female,No,No,No,United States,California,Norco,92860,33.925833,-117.559639,40,Two year
9554-DFKIC,Male,No,Yes,Yes,United States,California,Villa Park,92861,33.817473,-117.810462,30,Month-to-month
5527-ACHSO,Female,No,No,No,United States,California,Orange,92865,33.828779,-117.848299,11,Month-to-month
0829-DDVLK,Female,No,No,No,United States,California,Orange,92866,33.784597,-117.844535,15,One year
1399-UBQIU,Male,No,No,No,United States,California,Orange,92867,33.81859,-117.821288,11,Month-to-month
1813-JLKWR,Female,No,Yes,No,United States,California,Orange,92868,33.787796,-117.875928,64,One year
0336-PIKEI,Male,Yes,Yes,No,United States,California,Orange,92869,33.792791,-117.789749,72,Two year
7322-OCWHC,Male,Yes,Yes,No,United States,California,Placentia,92870,33.881158,-117.854783,72,Two year
9537-VHDTA,Female,No,No,Yes,United States,California,Corona,92879,33.893823,-117.531446,1,Month-to-month
4957-TIALW,Female,No,No,No,United States,California,Corona,92880,33.918043,-117.617809,15,One year
2054-PJOCK,Female,No,No,No,United States,California,Corona,92881,33.833686,-117.513063,60,One year
9150-HEPMB,Male,No,No,No,United States,California,Corona,92882,33.819385,-117.600213,56,One year
9030-QGZNL,Female,No,No,No,United States,California,Corona,92883,33.762351,-117.488725,8,Two year
3126-WQMGH,Female,No,Yes,No,United States,California,Yorba Linda,92887,33.884073,-117.732197,49,Month-to-month
7176-WRTNX,Male,No,No,No,United States,California,Ventura,93004,34.278697,-119.167798,70,Two year
5732-IKGQH,Male,Yes,Yes,No,United States,California,Camarillo,93012,34.205504,-118.993111,52,One year
9239-GZHZE,Female,No,Yes,No,United States,California,Carpinteria,93013,34.441398,-119.513163,72,Two year
7205-BAIAD,Female,No,No,No,United States,California,Fillmore,93015,34.408161,-118.865111,40,Two year
0093-EXYQL,Female,Yes,No,No,United States,California,Ojai,93023,34.581308,-118.931948,40,Month-to-month
8064-RAVOH,Male,No,No,Yes,United States,California,Oxnard,93030,34.223244,-119.18012,1,Month-to-month
0219-QAERP,Male,No,Yes,No,United States,California,Oxnard,93033,34.156629,-119.117218,30,One year
9168-INPSZ,Female,Yes,Yes,No,United States,California,Port Hueneme,93041,34.110124,-119.100972,44,Month-to-month
0015-UOCOJ,Female,Yes,No,No,United States,California,Simi Valley,93063,34.296813,-118.685703,7,Month-to-month
5334-AFQJB,Male,Yes,No,No,United States,California,Simi Valley,93065,34.269449,-118.768471,72,Two year
2754-SDJRD,Female,Yes,No,No,United States,California,Somis,93066,34.297628,-119.014627,8,Month-to-month
8963-JLGJT,Male,No,No,Yes,United States,California,Santa Barbara,93105,34.037342,-119.80079,3,Month-to-month
1465-LNTLJ,Male,Yes,Yes,No,United States,California,Santa Barbara,93109,34.406256,-119.726936,8,Month-to-month
2135-DQWAQ,Female,No,No,No,United States,California,Santa Barbara,93111,34.460197,-119.802602,5,Month-to-month
4056-QHXHZ,Female,No,Yes,Yes,United States,California,Goleta,93117,34.489983,-120.091246,72,Two year
7401-JIXNM,Female,No,Yes,No,United States,California,Arvin,93203,35.116307,-118.817644,54,Two year
9339-FIIJL,Male,No,Yes,No,United States,California,Avenal,93204,35.916943,-120.129921,72,Two year
4706-DGAHW,Male,Yes,No,No,United States,California,California Hot Springs,93207,35.865795,-118.69759,1,Month-to-month
6670-MFRPK,Male,No,Yes,Yes,United States,California,Coalinga,93210,36.186867,-120.387793,69,Two year
6177-PEVRA,Female,No,No,No,United States,California,Corcoran,93212,36.04533,-119.532424,48,Two year
4813-HQMGZ,Female,No,Yes,No,United States,California,Ducor,93218,35.846067,-119.004073,8,Month-to-month
7579-KKLOE,Male,No,Yes,No,United States,California,Earlimart,93219,35.858054,-119.305858,71,Two year
8402-EIVQS,Male,No,Yes,No,United States,California,Frazier Park,93222,34.907911,-119.234281,67,One year
4947-DSMXK,Male,No,Yes,Yes,United States,California,Farmersville,93223,36.29878,-119.201028,34,Month-to-month
7245-NIIWQ,Female,No,No,No,United States,California,Fellows,93224,35.215731,-119.57013,3,Month-to-month
0002-ORFBO,Female,No,Yes,No,United States,California,Frazier Park,93225,34.827662,-118.999073,9,One year
3324-OIRTO,Male,No,Yes,Yes,United States,California,Glennville,93226,35.735694,-118.738483,71,One year
5414-OFQCB,Male,No,No,No,United States,California,Hanford,93230,36.29223,-119.622676,57,Two year
4967-WPNCF,Male,No,No,No,United States,California,Huron,93234,36.217864,-120.080117,72,Two year
8552-OBVRU,Female,Yes,Yes,Yes,United States,California,Ivanhoe,93235,36.385818,-119.224243,48,Month-to-month
8499-BRXTD,Male,No,No,No,United States,California,Kernville,93238,35.852892,-118.397782,18,One year
9154-QDGTH,Male,No,Yes,Yes,United States,California,Kettleman City,93239,35.996923,-120.000951,43,One year
8197-BFWVU,Female,No,Yes,No,United States,California,Lake Isabella,93240,35.607875,-118.466318,72,Two year
2577-GVSIL,Male,No,Yes,No,United States,California,Lamont,93241,35.245035,-118.905553,35,One year
9367-OIUXP,Male,No,No,No,United States,California,Laton,93242,36.444232,-119.718285,4,Month-to-month
6770-UAYGJ,Female,No,Yes,Yes,United States,California,Lebec,93243,34.845861,-118.885163,49,Two year
6463-HHXJR,Female,No,Yes,Yes,United States,California,Lemon Cove,93244,36.462671,-118.997291,71,Two year
7928-VJYAB,Male,No,Yes,Yes,United States,California,Lemoore,93245,36.303666,-119.825657,11,Month-to-month
1187-WILMM,Male,No,Yes,No,United States,California,Lindsay,93247,36.205465,-119.085807,63,Two year
9776-OJUZI,Female,Yes,No,No,United States,California,Lost Hills,93249,35.637715,-119.893068,65,Month-to-month
1306-RPWXZ,Female,No,No,Yes,United States,California,Mc Farland,93250,35.666886,-119.186717,49,Two year
3097-PYWXL,Female,No,Yes,Yes,United States,California,New Cuyama,93254,34.956577,-119.750142,4,Month-to-month
2266-SJNAT,Female,No,Yes,No,United States,California,Onyx,93255,35.676978,-118.101378,72,One year
0869-PAPRP,Female,Yes,Yes,No,United States,California,Pixley,93256,35.957019,-119.330928,26,Month-to-month
4238-JSSWH,Female,Yes,Yes,No,United States,California,Porterville,93257,36.008958,-118.891593,35,Month-to-month
2972-YDYUW,Female,No,No,No,United States,California,Posey,93260,35.861928,-118.636698,57,One year
1104-FEJAM,Male,No,Yes,Yes,United States,California,Richgrove,93261,35.809921,-119.127437,28,Month-to-month
2809-ILCYT,Female,No,Yes,No,United States,California,Sequoia National Park,93262,36.527243,-118.594938,25,One year
5499-ECUTN,Female,No,Yes,No,United States,California,Shafter,93263,35.490705,-119.286833,47,One year
4981-FLTMF,Female,No,Yes,Yes,United States,California,Springville,93265,36.245926,-118.693138,57,Month-to-month
9121-PHQSR,Male,Yes,Yes,No,United States,California,Stratford,93266,36.175255,-119.813805,16,Month-to-month
3113-IWHLC,Male,No,No,No,United States,California,Strathmore,93267,36.141319,-119.129075,5,Month-to-month
4277-BWBML,Male,No,Yes,Yes,United States,California,Three Rivers,93271,36.413433,-118.854708,72,Two year
0234-TEVTT,Female,No,Yes,Yes,United States,California,Tulare,93274,36.185471,-119.375243,48,One year
4304-TSPVK,Female,No,Yes,No,United States,California,Tupman,93276,35.316263,-119.402559,68,Two year
1552-AAGRX,Female,No,No,No,United States,California,Visalia,93277,36.303793,-119.375646,30,Month-to-month
2637-FKFSY,Female,No,Yes,No,United States,California,Wasco,93280,35.652242,-119.4464,3,Month-to-month
9796-MVYXX,Female,Yes,No,No,United States,California,Weldon,93283,35.55647,-118.244914,14,Two year
7874-ECPQJ,Female,No,No,Yes,United States,California,Wofford Heights,93285,35.690535,-118.552784,4,Month-to-month
0020-INWCK,Female,No,Yes,Yes,United States,California,Woodlake,93286,36.464635,-119.094348,71,Two year
7089-RKVSZ,Male,No,Yes,No,United States,California,Woody,93287,35.710244,-118.881679,8,One year
2683-JXWQQ,Male,No,Yes,Yes,United States,California,Visalia,93291,36.391777,-119.372842,61,Month-to-month
9548-ZMVTX,Male,No,Yes,Yes,United States,California,Visalia,93292,36.37559,-119.211689,72,Two year
8739-XNIKG,Female,No,No,No,United States,California,Bakersfield,93301,35.383937,-119.020428,5,Month-to-month
9755-JHNMN,Female,No,No,No,United States,California,Bakersfield,93304,35.339796,-119.023552,49,Two year
3981-QSVQI,Male,No,No,No,United States,California,Bakersfield,93305,35.391733,-118.984109,8,Month-to-month
2789-HQBOU,Male,No,No,No,United States,California,Bakersfield,93306,35.449881,-118.841442,3,Month-to-month
9424-CMPOG,Male,No,Yes,Yes,United States,California,Bakersfield,93307,35.280113,-118.962329,9,Two year
5067-WJEUN,Male,No,Yes,Yes,United States,California,Bakersfield,93308,35.559617,-118.925185,67,Two year
3450-WXOAT,Male,No,No,No,United States,California,Bakersfield,93309,35.342891,-119.064803,46,Month-to-month
9251-WNSOD,Female,No,Yes,No,United States,California,Bakersfield,93311,35.16207,-119.194488,67,One year
6974-DAFLI,Female,No,Yes,No,United States,California,Bakersfield,93312,35.392599,-119.245341,55,One year
2616-UUTFK,Male,No,Yes,No,United States,California,Bakersfield,93313,35.140938,-119.051348,33,Month-to-month
7064-JHXCE,Male,No,Yes,Yes,United States,California,San Luis Obispo,93401,35.233745,-120.626442,62,Two year
7989-AWGEH,Male,No,Yes,Yes,United States,California,San Luis Obispo,93405,35.236549,-120.727344,49,Month-to-month
4373-VVHQL,Male,No,No,No,United States,California,Arroyo Grande,93420,35.176236,-120.483243,1,Month-to-month
4559-UWIHT,Male,No,Yes,No,United States,California,Atascadero,93422,35.453912,-120.69461,14,Month-to-month
7268-IGMFD,Male,Yes,No,No,United States,California,Avila Beach,93424,35.186644,-120.728305,18,Month-to-month
6650-BWFRT,Female,No,Yes,No,United States,California,Cambria,93428,35.591387,-121.032256,72,Two year
9570-KYEUA,Male,No,No,No,United States,California,Casmalia,93429,34.866032,-120.536546,64,Two year
6993-YGFJV,Male,No,Yes,No,United States,California,Cayucos,93430,35.511833,-120.918713,69,Two year
2712-SYWAY,Female,No,No,No,United States,California,Creston,93432,35.480896,-120.469476,1,Month-to-month
0730-BGQGF,Male,No,Yes,Yes,United States,California,Grover Beach,93433,35.120833,-120.61843,71,Two year
5498-IBWPI,Female,No,Yes,Yes,United States,California,Guadalupe,93434,34.936,-120.594655,66,One year
9101-NTIXF,Male,No,No,No,United States,California,Lompoc,93436,34.601055,-120.382917,2,Month-to-month
0013-SMEOE,Female,Yes,Yes,No,United States,California,Lompoc,93437,34.757477,-120.550507,71,Two year
9314-QDMDW,Male,No,No,No,United States,California,Los Alamos,93440,34.758699,-120.275839,11,One year
9308-ANMVE,Male,No,No,Yes,United States,California,Los Olivos,93441,34.70434,-120.02609,47,Month-to-month
3413-DHLPB,Male,No,Yes,Yes,United States,California,Oceano,93445,35.059695,-120.604741,60,Month-to-month
7649-PHJVR,Male,No,No,No,United States,California,Paso Robles,93446,35.634222,-120.728341,11,One year
6114-TCFID,Female,No,No,No,United States,California,Pismo Beach,93449,35.165668,-120.655842,29,One year
3787-TRIAL,Male,No,Yes,Yes,United States,California,San Ardo,93450,35.996008,-120.85305,21,Month-to-month
2573-GYRUU,Male,Yes,Yes,No,United States,California,San Miguel,93451,35.886767,-120.608661,48,Month-to-month
5156-UMKOW,Female,No,No,Yes,United States,California,San Simeon,93452,35.746484,-121.223355,3,Month-to-month
1247-QBVSH,Female,No,Yes,Yes,United States,California,Santa Margarita,93453,35.303926,-120.256567,43,Month-to-month
6734-GMPVK,Male,No,No,No,United States,California,Santa Maria,93454,34.943523,-120.256729,5,Month-to-month
9822-OAOVB,Female,No,No,No,United States,California,Santa Maria,93455,34.818227,-120.418784,1,Month-to-month
6161-ERDGD,Male,No,Yes,Yes,United States,California,Santa Maria,93458,34.95934,-120.490081,71,One year
1226-JZNKR,Female,No,Yes,No,United States,California,Santa Ynez,93460,34.630356,-120.032564,8,One year
7318-EIVKO,Male,No,No,No,United States,California,Shandon,93461,35.634488,-120.293534,8,Month-to-month
3771-PZOBW,Male,No,No,No,United States,California,Solvang,93463,34.624399,-120.137875,20,Month-to-month
8231-BSWXX,Male,No,No,No,United States,California,Mojave,93501,35.097323,-118.171288,71,One year
6486-LHTMA,Female,Yes,Yes,No,United States,California,California City,93505,35.151491,-117.927597,31,One year
4083-BFNYK,Female,Yes,Yes,No,United States,California,Acton,93510,34.501452,-118.207862,38,One year
7389-KBFIT,Female,No,Yes,Yes,United States,California,Big Pine,93513,37.245505,-118.062943,2,Month-to-month
7176-WIONM,Female,No,Yes,No,United States,California,Bishop,93514,37.04584,-118.397236,12,Month-to-month
5141-ZUVBH,Female,No,No,Yes,United States,California,Boron,93516,34.95703,-117.73045,9,Month-to-month
1089-HDMKP,Male,Yes,No,Yes,United States,California,Bridgeport,93517,38.184583,-119.286558,11,Month-to-month
7623-HKYRK,Male,No,No,Yes,United States,California,Caliente,93518,35.358953,-118.527064,6,Month-to-month
0310-SUCIN,Female,No,Yes,No,United States,California,Darwin,93522,36.319181,-117.593053,71,One year
5197-PYEPU,Female,No,Yes,Yes,United States,California,Edwards,93523,34.966777,-117.961179,42,One year
6619-RPLQZ,Female,No,Yes,Yes,United States,California,June Lake,93529,37.730269,-119.055813,45,Two year
3275-RHRNE,Male,No,Yes,Yes,United States,California,Keeler,93530,36.560498,-117.962461,28,One year
3503-TYDAY,Female,No,Yes,No,United States,California,Keene,93531,35.214982,-118.59049,43,Month-to-month
6901-GOGZG,Male,No,No,Yes,United States,California,Lake Hughes,93532,34.659579,-118.584212,60,Two year
7021-XSNYE,Male,No,Yes,Yes,United States,California,Lancaster,93535,34.712708,-117.889656,7,Two year
9621-OUPYD,Female,No,Yes,No,United States,California,Lancaster,93536,34.741406,-118.38111,25,One year
8982-NHAVY,Male,No,No,No,United States,California,Littlerock,93543,34.505273,-117.955054,27,One year
4307-KWMXE,Male,No,No,No,United States,California,Llano,93544,34.500091,-117.765862,10,Month-to-month
0141-YEAYS,Female,Yes,No,No,United States,California,Lone Pine,93545,36.590415,-118.073839,27,Month-to-month
2450-ZKEED,Female,No,No,No,United States,California,Mammoth Lakes,93546,37.550074,-118.837167,11,One year
3694-DELSO,Male,No,Yes,Yes,United States,California,Olancha,93549,36.296851,-117.865469,4,Month-to-month
3893-JRNFS,Male,No,No,No,United States,California,Palmdale,93550,34.536232,-118.082935,68,Month-to-month
9603-OAIHC,Male,Yes,No,No,United States,California,Palmdale,93551,34.613476,-118.256358,1,Month-to-month
1133-KXCGE,Female,No,No,No,United States,California,Palmdale,93552,34.557711,-118.029441,18,One year
0142-GVYSN,Male,No,No,No,United States,California,Randsburg,93554,35.405722,-117.773354,26,Month-to-month
1049-FYSYG,Female,No,Yes,No,United States,California,Ridgecrest,93555,35.603913,-117.67828,17,Month-to-month
8406-LNMHF,Male,Yes,Yes,No,United States,California,Trona,93562,35.74837,-117.384948,59,One year
1821-BUCWY,Male,No,No,No,United States,California,Valyermo,93563,34.39583,-117.734568,30,Two year
0023-UYUPN,Female,Yes,Yes,No,United States,California,Ahwahnee,93601,37.375816,-119.739935,50,One year
8314-DPQHL,Male,No,No,No,United States,California,Auberry,93602,36.991762,-119.242874,9,One year
1465-WCZVT,Female,No,Yes,Yes,United States,California,Badger,93603,36.64545,-118.924982,3,Month-to-month
9481-SFCQY,Female,No,No,Yes,United States,California,Bass Lake,93604,37.458367,-119.345011,14,Month-to-month
6360-SVNWV,Female,Yes,No,No,United States,California,Big Creek,93605,37.17277,-119.2997,31,Month-to-month
0567-GGCAC,Female,No,No,No,United States,California,Biola,93606,36.798882,-120.019511,7,Month-to-month
8884-MRNSU,Male,No,Yes,No,United States,California,Caruthers,93609,36.5276,-119.865999,17,One year
2171-UDMFD,Male,No,Yes,Yes,United States,California,Chowchilla,93610,37.100948,-120.270136,32,Month-to-month
9050-IKDZA,Female,Yes,No,No,United States,California,Clovis,93611,36.917652,-119.593757,2,Month-to-month
9802-CAQUT,Female,No,Yes,Yes,United States,California,Coarsegold,93614,37.212191,-119.749323,72,Two year
0187-WZNAB,Female,No,Yes,Yes,United States,California,Del Rey,93616,36.657462,-119.595293,27,Month-to-month
1475-VWVDO,Male,No,No,No,United States,California,Dos Palos,93620,37.045728,-120.630682,7,Month-to-month
1357-MVDOZ,Male,No,Yes,Yes,United States,California,Firebaugh,93622,36.785618,-120.625382,11,Month-to-month
7602-MVRMB,Female,No,Yes,Yes,United States,California,Fish Camp,93623,37.483535,-119.679414,72,Two year
1197-BVMVG,Female,Yes,No,No,United States,California,Friant,93626,37.027663,-119.69056,4,Month-to-month
5406-KGRMX,Female,No,No,No,United States,California,Helm,93627,36.520537,-120.118055,71,Two year
5968-HYJRZ,Male,No,Yes,Yes,United States,California,Kerman,93630,36.727418,-120.123526,47,Two year
5198-EFNBM,Male,Yes,Yes,No,United States,California,Kingsburg,93631,36.478239,-119.52137,57,One year
7516-GMHUV,Male,Yes,Yes,No,United States,California,Lakeshore,93634,37.290606,-119.216328,50,Two year
7140-ADSMJ,Male,No,No,No,United States,California,Los Banos,93635,36.995162,-120.955099,8,Month-to-month
2230-XTUWL,Female,No,Yes,Yes,United States,California,Madera,93637,36.902954,-120.194274,48,Two year
7706-YLMQA,Female,No,No,No,United States,California,Madera,93638,37.004068,-119.930027,70,One year
2585-KTFRE,Male,No,No,Yes,United States,California,Mendota,93640,36.687292,-120.437354,1,Month-to-month
7994-UYIVZ,Male,No,Yes,No,United States,California,Miramonte,93641,36.696759,-119.024051,8,Month-to-month
7717-BICXI,Male,No,Yes,Yes,United States,California,O Neals,93645,37.140104,-119.657092,60,Two year
6559-RAKOZ,Male,No,Yes,Yes,United States,California,Orange Cove,93646,36.633498,-119.298895,49,One year
4716-MRVEN,Female,No,No,No,United States,California,Parlier,93648,36.622237,-119.521126,29,One year
2143-LJULT,Female,No,Yes,No,United States,California,Fresno,93650,36.841655,-119.797113,67,Two year
3200-MNQTF,Male,No,Yes,No,United States,California,Raisin City,93652,36.594542,-119.905245,67,Two year
6164-HXUGH,Female,No,Yes,Yes,United States,California,Raymond,93653,37.252057,-119.95783,6,Month-to-month
5630-IXDXV,Female,No,No,No,United States,California,Reedley,93654,36.636638,-119.421842,47,Month-to-month
0320-DWVTU,Female,No,No,No,United States,California,Riverdale,93656,36.452211,-119.94575,53,Two year
9135-MGVPY,Male,No,Yes,No,United States,California,Sanger,93657,36.819628,-119.440414,69,Two year
1212-GLHMD,Male,No,No,No,United States,California,San Joaquin,93660,36.600193,-120.153393,3,Month-to-month
7878-JGDKK,Male,No,No,No,United States,California,Selma,93662,36.545322,-119.642281,4,Month-to-month
1088-AUUZZ,Male,No,Yes,Yes,United States,California,Shaver Lake,93664,37.223,-119.001021,56,Two year
6614-YWYSC,Male,Yes,Yes,No,United States,California,Sultana,93666,36.545353,-119.338535,61,Two year
9588-OZDMQ,Female,No,Yes,No,United States,California,Tollhouse,93667,36.993666,-119.348267,2,Month-to-month
6476-EPYZR,Male,No,Yes,Yes,United States,California,Wishon,93669,37.287758,-119.548156,12,Month-to-month
1174-FGIFN,Female,No,Yes,Yes,United States,California,Squaw Valley,93675,36.719141,-119.202677,28,One year
6620-HVDUJ,Male,No,No,No,United States,California,Fresno,93701,36.749403,-119.787574,24,Month-to-month
1032-MAELW,Female,No,Yes,Yes,United States,California,Fresno,93703,36.768774,-119.762633,68,One year
7641-TQFHN,Male,No,No,Yes,United States,California,Fresno,93704,36.799648,-119.801247,39,Two year
1552-TKMXS,Female,No,Yes,No,United States,California,Fresno,93705,36.78724,-119.827813,42,Month-to-month
8622-ZLFKO,Female,No,Yes,No,United States,California,Fresno,93710,36.822715,-119.761826,6,Month-to-month
6188-UXBBR,Female,No,Yes,No,United States,California,Fresno,93720,36.878709,-119.7645,38,One year
2333-KWEWW,Male,No,No,No,United States,California,Fresno,93721,36.732694,-119.783786,18,Two year
5702-SKUOB,Female,No,Yes,No,United States,California,Fresno,93722,36.78979,-119.929894,4,Month-to-month
1134-YWTYF,Male,No,Yes,No,United States,California,Fresno,93725,36.623632,-119.741322,27,Month-to-month
6061-GWWAV,Male,No,No,Yes,United States,California,Fresno,93726,36.793601,-119.761131,41,One year
0679-TDGAK,Male,No,Yes,Yes,United States,California,Fresno,93727,36.751489,-119.68072,50,One year
6585-WCEWR,Male,No,Yes,Yes,United States,California,Fresno,93728,36.757345,-119.818274,72,Two year
9067-YGSCA,Female,No,No,No,United States,California,Salinas,93901,36.64152,-121.622188,70,One year
9067-SQTNS,Male,No,Yes,Yes,United States,California,Salinas,93905,36.667794,-121.601306,44,One year
1776-SPBWV,Female,No,Yes,Yes,United States,California,Salinas,93907,36.77462,-121.664714,34,One year
8735-SDUFN,Female,Yes,Yes,No,United States,California,Salinas,93908,36.624338,-121.615669,72,Two year
9668-PUGNU,Male,No,Yes,No,United States,California,Big Sur,93920,36.092975,-121.549826,71,Two year
9405-GPBBG,Female,No,No,No,United States,California,Carmel By The Sea,93921,36.554618,-121.922239,64,Two year
1926-QUZNN,Female,No,Yes,No,United States,California,Carmel,93923,36.460611,-121.852507,72,Two year
7016-NVRIC,Male,Yes,Yes,No,United States,California,Chualar,93925,36.596271,-121.442274,29,One year
5829-NVSQN,Female,No,Yes,No,United States,California,Gonzales,93926,36.52588,-121.396719,23,One year
9565-AXSMR,Male,No,Yes,Yes,United States,California,Greenfield,93927,36.248708,-121.386617,52,Two year
8869-LIHMK,Female,No,No,No,United States,California,King City,93930,36.220761,-120.980777,64,Two year
0447-RXSGD,Male,No,No,No,United States,California,Monterey,93940,36.362741,-121.869685,24,Month-to-month
4927-WWOOZ,Male,No,Yes,No,United States,California,Pacific Grove,93950,36.618337,-121.926417,2,Month-to-month
5788-YPOEG,Female,No,Yes,Yes,United States,California,Pebble Beach,93953,36.587497,-121.944815,34,Two year
0661-KBKPA,Male,No,Yes,Yes,United States,California,Seaside,93955,36.625114,-121.823565,53,One year
9081-WWXKP,Female,No,Yes,Yes,United States,California,Soledad,93960,36.414216,-121.360597,47,Two year
0784-ZQJZX,Male,No,No,Yes,United States,California,Spreckels,93962,36.624641,-121.647195,72,Two year
3133-PZNSR,Male,No,Yes,Yes,United States,California,Belmont,94002,37.509366,-122.306132,72,Two year
0722-SVSFK,Female,No,No,No,United States,California,Half Moon Bay,94019,37.45567,-122.407992,7,Month-to-month
3612-YVGSJ,Female,No,Yes,No,United States,California,La Honda,94020,37.285677,-122.224165,71,Two year
9825-YCXWZ,Female,Yes,No,No,United States,California,Loma Mar,94021,37.266388,-122.26308,41,One year
5397-NSKQG,Male,No,Yes,Yes,United States,California,Los Altos,94022,37.349546,-122.134356,67,Two year
8565-HBFNN,Male,No,Yes,No,United States,California,Los Altos,94024,37.352911,-122.093002,69,One year
2000-DHJUY,Female,Yes,Yes,No,United States,California,Menlo Park,94025,37.449551,-122.183762,70,Two year
8670-ERCJH,Male,No,No,No,United States,California,Portola Valley,94028,37.369709,-122.215844,72,Two year
7758-UJWYS,Male,No,Yes,Yes,United States,California,Millbrae,94030,37.601248,-122.403099,34,Two year
2050-ONYDQ,Female,No,Yes,Yes,United States,California,Montara,94037,37.540582,-122.509594,65,Two year
7055-JCGNI,Female,No,No,No,United States,California,Moss Beach,94038,37.515556,-122.502311,70,Two year
0739-UUAJR,Female,No,Yes,Yes,United States,California,Mountain View,94040,37.380662,-122.086022,72,Two year
4826-DXMUP,Male,No,No,Yes,United States,California,Mountain View,94041,37.388349,-122.075299,35,One year
7285-KLOTR,Female,No,Yes,No,United States,California,Pacifica,94044,37.573633,-122.455167,12,One year
0654-PQKDW,Female,No,Yes,Yes,United States,California,Pescadero,94060,37.22565,-122.297533,62,One year
7175-NTIXE,Female,No,No,No,United States,California,Redwood City,94061,37.461251,-122.235414,25,Month-to-month
7963-SHNDT,Female,No,No,No,United States,California,Redwood City,94062,37.410567,-122.297152,52,Two year
9796-BPKIW,Male,Yes,No,No,United States,California,Redwood City,94063,37.499411,-122.196318,8,Month-to-month
0188-GWFLE,Male,No,No,No,United States,California,Redwood City,94065,37.527497,-122.230941,2,Month-to-month
8129-GMVGI,Female,No,Yes,Yes,United States,California,San Bruno,94066,37.624436,-122.430661,56,Two year
2882-DDZPG,Female,No,No,No,United States,California,San Carlos,94070,37.497915,-122.267361,12,Month-to-month
3547-LQRIK,Female,No,Yes,No,United States,California,San Gregorio,94074,37.331762,-122.341444,47,One year
9137-NOQKA,Male,Yes,No,No,United States,California,South San Francisco,94080,37.654436,-122.426468,2,Month-to-month
5843-TTHGI,Female,No,No,No,United States,California,Sunnyvale,94086,37.378541,-122.020456,18,Month-to-month
1849-RJYIG,Female,No,No,No,United States,California,Sunnyvale,94087,37.3511,-122.037311,8,Month-to-month
8868-GAGIO,Male,No,Yes,No,United States,California,Sunnyvale,94089,37.421633,-122.009613,45,Month-to-month
4061-UKJWL,Male,No,No,No,United States,California,San Francisco,94102,37.7795,-122.419233,3,Month-to-month
5380-XPJNZ,Female,No,No,No,United States,California,San Francisco,94103,37.773147,-122.411287,38,One year
8263-QMNTJ,Male,No,Yes,No,United States,California,San Francisco,94104,37.791222,-122.402241,72,Two year
3230-JCNZS,Female,No,Yes,Yes,United States,California,San Francisco,94107,37.768881,-122.395521,71,Two year
0277-ORXQS,Male,No,Yes,Yes,United States,California,San Francisco,94108,37.791998,-122.408653,66,Two year
7996-BPXHY,Female,No,Yes,Yes,United States,California,San Francisco,94111,37.801776,-122.402293,13,Two year
3227-WLKLI,Female,No,Yes,Yes,United States,California,San Francisco,94112,37.720498,-122.443119,65,Two year
2266-FUBDZ,Male,No,Yes,Yes,United States,California,San Francisco,94115,37.786031,-122.437301,15,Two year
8237-ULIXL,Female,No,Yes,No,United States,California,San Francisco,94116,37.74441,-122.486764,72,Two year
8216-AZUUZ,Female,No,Yes,Yes,United States,California,San Francisco,94118,37.781304,-122.461522,42,Two year
9153-BTBVV,Female,No,Yes,No,United States,California,San Francisco,94121,37.776718,-122.495781,71,Two year
5186-PEIZU,Female,No,No,No,United States,California,San Francisco,94124,37.731505,-122.384532,35,Month-to-month
1074-AMIOH,Female,No,Yes,Yes,United States,California,San Francisco,94127,37.736535,-122.45732,53,Month-to-month
4361-FEBGN,Male,No,No,No,United States,California,San Francisco,94131,37.746699,-122.442833,48,Two year
7748-UMTRK,Female,Yes,No,Yes,United States,California,San Francisco,94132,37.722302,-122.491129,30,Month-to-month
0380-ZCSBI,Male,No,No,No,United States,California,San Francisco,94133,37.802071,-122.411004,10,Month-to-month
